CombinedSpineCont... started logging at time 02242018_124041 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
4.6056,0,-65.8514,2.75,-7.55855,-64.8536,2.75,7.50844,1.06261,2.75,-7.47889,0.132862,2.75001,7.59246,
4.6157,0,-65.8545,2.75,-7.55816,-64.8526,2.75,7.50857,1.06626,2.75,-7.47772,0.132345,2.75,7.59337,
4.6258,0,-65.8575,2.74999,-7.55776,-64.8516,2.75,7.50869,1.07005,2.75,-7.47646,0.131813,2.75001,7.59436,
4.6359,0,-65.8607,2.75,-7.55734,-64.8505,2.75,7.50883,1.07389,2.75001,-7.47522,0.131266,2.75,7.59533,
4.646,0,-65.8639,2.75,-7.55694,-64.8494,2.75,7.50895,1.07778,2.75001,-7.47395,0.130722,2.75001,7.59632,
4.6561,0,-65.867,2.74999,-7.55651,-64.8484,2.75,7.50909,1.08158,2.75001,-7.47271,0.130167,2.75,7.59728,
4.6662,0,-65.8702,2.75001,-7.55613,-64.8473,2.75,7.50918,1.08521,2.75,-7.47147,0.129633,2.75,7.59826,
4.6763,0,-65.8734,2.74999,-7.55569,-64.8462,2.75001,7.50933,1.08876,2.75,-7.47025,0.129109,2.75,7.59923,
4.6864,0,-65.8765,2.75,-7.55531,-64.8452,2.75,7.50942,1.09238,2.75,-7.469,0.128579,2.75001,7.60021,
4.6965,0,-65.8797,2.75,-7.55492,-64.8441,2.75,7.50953,1.09603,2.75001,-7.46778,0.128045,2.75,7.60116,
4.7066,0,-65.883,2.74999,-7.55449,-64.8431,2.75,7.50966,1.0998,2.75,-7.46657,0.127506,2.75,7.60209,
4.7167,0,-65.8861,2.75,-7.55413,-64.8421,2.74999,7.50974,1.10344,2.75001,-7.46545,0.127,2.75,7.60295,
4.7268,0,-65.8892,2.75,-7.55375,-64.8411,2.74999,7.50983,1.10687,2.75,-7.46436,0.12651,2.74999,7.60378,
4.7369,0,-65.8925,2.74999,-7.55331,-64.8401,2.75,7.50998,1.11019,2.75001,-7.46328,0.126012,2.75,7.60461,
4.747,0,-65.8957,2.75,-7.55293,-64.8391,2.74999,7.51006,1.11353,2.75001,-7.46216,0.1255,2.75001,7.60548,
4.7571,0,-65.899,2.74999,-7.55249,-64.8381,2.75,7.5102,1.11718,2.74999,-7.4609,0.124933,2.75,7.60646,
4.7672,0,-65.9025,2.75,-7.55203,-64.8371,2.75,7.51034,1.12082,2.75,-7.4598,0.124379,2.74999,7.60729,
4.7773,0,-65.9059,2.75,-7.55157,-64.8361,2.75,7.51049,1.1244,2.75,-7.45858,0.12378,2.75,7.60823,
4.7874,0,-65.9094,2.74999,-7.55109,-64.8351,2.75,7.51064,1.12813,2.75,-7.4573,0.123177,2.75001,7.60922,
4.7975,0,-65.9129,2.75,-7.55061,-64.834,2.75,7.5108,1.13172,2.75001,-7.45607,0.122567,2.75,7.61018,
4.8076,0,-65.9164,2.75,-7.55015,-64.833,2.75,7.51094,1.13518,2.75001,-7.45482,0.121969,2.75001,7.61115,
4.8177,0,-65.9197,2.74999,-7.54967,-64.832,2.75,7.5111,1.1386,2.75001,-7.4536,0.121364,2.75,7.6121,
4.8278,0,-65.9231,2.75001,-7.54924,-64.831,2.75,7.51122,1.14195,2.75,-7.45236,0.120777,2.75,7.61307,
4.8379,0,-65.9264,2.74999,-7.54875,-64.8301,2.75001,7.51139,1.14532,2.75,-7.45112,0.120195,2.75,7.61404,
4.848,0,-65.9297,2.75,-7.54827,-64.8291,2.75,7.51157,1.1489,2.75,-7.44985,0.119611,2.75001,7.61503,
4.8581,0,-65.9331,2.75,-7.54777,-64.8281,2.75,7.51175,1.1525,2.75001,-7.44867,0.119033,2.75,7.61593,
4.8682,0,-65.9365,2.74999,-7.54726,-64.8272,2.75,7.51194,1.15582,2.75001,-7.44754,0.118488,2.75001,7.61679,
4.8783,0,-65.9399,2.75,-7.54668,-64.8262,2.75,7.51219,1.15934,2.75001,-7.44629,0.117917,2.75,7.61776,
4.8884,0,-65.9433,2.75,-7.54612,-64.8252,2.75,7.51243,1.16313,2.75,-7.44498,0.117339,2.75,7.61876,
4.8985,0,-65.9467,2.74999,-7.5456,-64.8242,2.75,7.51262,1.167,2.75,-7.44368,0.116768,2.75,7.61975,
4.9086,0,-65.95,2.75,-7.54505,-64.8231,2.74999,7.51284,1.17092,2.75,-7.44237,0.116196,2.75001,7.62075,
4.9187,0,-65.9532,2.74999,-7.54457,-64.8221,2.75,7.513,1.17473,2.75001,-7.44109,0.115629,2.75,7.62173,
4.9288,0,-65.9565,2.75,-7.54409,-64.821,2.75,7.51315,1.17827,2.75,-7.43982,0.115085,2.75001,7.62271,
4.9389,0,-65.9597,2.75,-7.54351,-64.8199,2.75,7.51341,1.1817,2.75001,-7.43858,0.114532,2.75,7.62366,
4.949,0,-65.9628,2.74999,-7.54308,-64.8189,2.75,7.51353,1.18518,2.75,-7.43731,0.113978,2.75,7.62465,
4.9591,0,-65.9659,2.75,-7.54256,-64.8178,2.75,7.51372,1.18874,2.75,-7.43603,0.113428,2.75,7.62563,
4.9692,0,-65.969,2.75,-7.5421,-64.8167,2.75,7.51386,1.19245,2.75001,-7.43479,0.11288,2.75001,7.62657,
4.9793,0,-65.9721,2.74999,-7.54169,-64.8156,2.75,7.51396,1.19611,2.75001,-7.43362,0.112345,2.75,7.62743,
4.9894,0,-65.9751,2.75001,-7.54122,-64.8144,2.75,7.51411,1.19965,2.75,-7.43244,0.11184,2.75001,7.62832,
4.9995,0,-65.9782,2.74999,-7.54073,-64.8134,2.75001,7.51428,1.20314,2.75,-7.43128,0.111327,2.74999,7.6292,
5.0096,0,-65.9813,2.75,-7.54036,-64.8124,2.75,7.51433,1.20669,2.75,-7.43012,0.110826,2.74999,7.63006,
5.0197,0,-65.9843,2.75,-7.53997,-64.8113,2.75,7.51441,1.21021,2.75001,-7.42897,0.11033,2.75,7.63092,
5.0298,0,-65.9875,2.74999,-7.5395,-64.8103,2.75,7.51454,1.2136,2.75,-7.42783,0.109823,2.75001,7.63178,
5.0399,0,-65.9906,2.75,-7.53912,-64.8093,2.74999,7.5146,1.21726,2.74999,-7.42652,0.109281,2.75,7.63278,
5.05,0,-65.9937,2.75,-7.53873,-64.8082,2.75,7.51467,1.22093,2.75,-7.42542,0.108747,2.75001,7.63357,
5.0601,0,-65.9968,2.74999,-7.53827,-64.8072,2.75,7.51479,1.22441,2.75,-7.42425,0.108188,2.75,7.63443,
5.0702,0,-65.9998,2.75,-7.53786,-64.8061,2.74999,7.51488,1.22813,2.75,-7.42295,0.107628,2.75001,7.63542,
5.0803,0,-66.0028,2.74999,-7.53746,-64.8051,2.75,7.51497,1.23189,2.75001,-7.42166,0.107054,2.75,7.63639,
5.0904,0,-66.0057,2.75,-7.53698,-64.804,2.75,7.51513,1.2355,2.75001,-7.42036,0.106483,2.75001,7.63737,
5.1005,0,-66.0087,2.75,-7.5364,-64.8028,2.75,7.51538,1.2391,2.75001,-7.41909,0.105901,2.75,7.63833,
5.1106,0,-66.0116,2.74999,-7.53587,-64.8017,2.75,7.51558,1.24262,2.75,-7.41781,0.105328,2.75,7.6393,
5.1207,0,-66.0147,2.75,-7.53515,-64.8006,2.75,7.51597,1.24595,2.75,-7.41656,0.104771,2.75,7.64026,
5.1308,0,-66.018,2.75,-7.53456,-64.7995,2.75,7.51621,1.24935,2.75,-7.41529,0.104215,2.75001,7.64122,
5.1409,0,-66.0213,2.74999,-7.53381,-64.7984,2.75001,7.51658,1.2529,2.75001,-7.41402,0.10365,2.75,7.64218,
5.151,0,-66.0247,2.75001,-7.53307,-64.7973,2.75,7.51696,1.25639,2.75001,-7.41273,0.103102,2.75001,7.64316,
5.1611,0,-66.0285,2.74999,-7.53238,-64.7963,2.75001,7.51726,1.25996,2.75001,-7.41145,0.102545,2.75,7.64413,
5.1712,0,-66.0321,2.75,-7.53154,-64.7951,2.75,7.51771,1.26362,2.75,-7.41014,0.10199,2.75,7.64512,
5.1813,0,-66.0355,2.75,-7.53079,-64.7941,2.75,7.51809,1.26715,2.75,-7.40884,0.101448,2.75,7.64609,
5.1914,0,-66.0391,2.74999,-7.5301,-64.793,2.74999,7.5184,1.27063,2.75,-7.40755,0.100907,2.75001,7.64708,
5.2015,0,-66.0424,2.75,-7.52926,-64.7918,2.75,7.51887,1.27418,2.75001,-7.40626,0.100341,2.75,7.64804,
5.2116,0,-66.0455,2.75001,-7.52839,-64.7907,2.74999,7.51938,1.27776,2.75001,-7.40495,0.0997724,2.75001,7.64903,
5.2217,0,-66.0487,2.74999,-7.52761,-64.7895,2.75,7.51979,1.28137,2.75001,-7.40364,0.0991862,2.75,7.65001,
5.2318,0,-66.0519,2.75001,-7.52675,-64.7883,2.75,7.52029,1.28518,2.75,-7.40229,0.098581,2.75,7.65101,
5.2419,0,-66.055,2.74999,-7.52582,-64.787,2.75,7.52084,1.28886,2.75001,-7.40108,0.0979898,2.75,7.65189,
5.252,0,-66.0582,2.75001,-7.52493,-64.7858,2.75,7.52136,1.29247,2.75,-7.39976,0.0974084,2.75,7.65288,
5.2621,0,-66.0614,2.75,-7.52401,-64.7845,2.75,7.52191,1.29606,2.75001,-7.39856,0.096827,2.75,7.65375,
5.2722,0,-66.0648,2.74999,-7.52321,-64.7834,2.75,7.52232,1.2996,2.75,-7.39724,0.0962623,2.75,7.65474,
5.2823,0,-66.068,2.75,-7.52234,-64.7821,2.75,7.52281,1.30315,2.75,-7.39593,0.0957136,2.75,7.65572,
5.2924,0,-66.0713,2.75,-7.52163,-64.781,2.75,7.52314,1.30681,2.75,-7.3946,0.0951674,2.75001,7.65671,
5.3025,0,-66.0746,2.74999,-7.52098,-64.7799,2.75,7.52342,1.31043,2.75001,-7.39329,0.0946315,2.75,7.65768,
5.3126,0,-66.0777,2.75001,-7.52035,-64.7787,2.75,7.52368,1.31396,2.75001,-7.39198,0.0941177,2.75001,7.65867,
5.3227,0,-66.0807,2.74999,-7.51971,-64.7776,2.74999,7.52395,1.31747,2.75001,-7.39068,0.0935978,2.75,7.65964,
5.3328,0,-66.0836,2.75,-7.51895,-64.7763,2.75,7.52435,1.32095,2.75,-7.38937,0.0930849,2.75,7.66063,
5.3429,0,-66.0863,2.75,-7.51822,-64.7751,2.75,7.52474,1.32436,2.75,-7.38807,0.0925748,2.75,7.6616,
5.353,0,-66.0891,2.74999,-7.51745,-64.7738,2.74999,7.52516,1.32789,2.75,-7.38675,0.092048,2.75001,7.66259,
5.3631,0,-66.0918,2.75,-7.51669,-64.7725,2.75,7.52556,1.33149,2.75001,-7.38544,0.0915005,2.75,7.66356,
5.3732,0,-66.0946,2.75,-7.51594,-64.7713,2.74999,7.52596,1.3351,2.75001,-7.38411,0.0909489,2.75001,7.66454,
5.3833,0,-66.0975,2.74999,-7.51511,-64.77,2.75,7.52642,1.33871,2.75001,-7.3828,0.0903806,2.75,7.66551,
5.3934,0,-66.1004,2.75001,-7.51431,-64.7687,2.75,7.52685,1.34235,2.75,-7.38147,0.0898165,2.75,7.66649,
5.4035,0,-66.1035,2.74999,-7.51356,-64.7675,2.75,7.52722,1.3458,2.75,-7.38017,0.0892782,2.75,7.66746,
5.4136,0,-66.1066,2.75001,-7.51275,-64.7662,2.75,7.52764,1.34911,2.75,-7.37888,0.0887514,2.75001,7.66843,
5.4237,0,-66.1098,2.75,-7.512,-64.7651,2.75,7.52801,1.35238,2.75001,-7.37762,0.0882332,2.75,7.66937,
5.4338,0,-66.113,2.74999,-7.51126,-64.7639,2.75,7.52835,1.3556,2.75001,-7.37633,0.0877267,2.75001,7.67034,
5.4439,0,-66.1161,2.75,-7.5105,-64.7627,2.75,7.52873,1.35883,2.75001,-7.37506,0.0872145,2.75,7.6713,
5.454,0,-66.1192,2.75001,-7.50972,-64.7615,2.74999,7.52912,1.36223,2.75,-7.37375,0.0866944,2.75,7.67228,
5.4641,0,-66.1222,2.74999,-7.50885,-64.7603,2.75001,7.52961,1.36577,2.75,-7.37242,0.0861725,2.75,7.67327,
5.4742,0,-66.1251,2.75001,-7.50807,-64.7591,2.75,7.53002,1.36933,2.75,-7.37108,0.0856497,2.75001,7.67426,
5.4843,0,-66.1281,2.74999,-7.50722,-64.7579,2.74999,7.53048,1.37296,2.75001,-7.36975,0.0851103,2.75,7.67523,
5.4944,0,-66.1311,2.75,-7.50637,-64.7567,2.75,7.53095,1.37662,2.75001,-7.3684,0.084568,2.75001,7.67622,
5.5045,0,-66.1341,2.75,-7.50552,-64.7554,2.75,7.53141,1.38016,2.75001,-7.36709,0.0840159,2.75,7.67718,
5.5146,0,-66.1372,2.74999,-7.5046,-64.7542,2.74999,7.53193,1.38365,2.75,-7.36575,0.0834592,2.75,7.67816,
5.5247,0,-66.1404,2.75,-7.50367,-64.753,2.75,7.53245,1.38713,2.75,-7.36443,0.0828962,2.75,7.67914,
5.5348,0,-66.1437,2.75,-7.50273,-64.7517,2.75,7.53298,1.39056,2.75,-7.36311,0.082341,2.75001,7.68012,
5.5449,0,-66.1469,2.74999,-7.50179,-64.7505,2.75,7.5335,1.3939,2.75001,-7.36183,0.0818097,2.75,7.68106,
5.555,0,-66.1501,2.75001,-7.50093,-64.7493,2.75,7.53395,1.39709,2.75,-7.36055,0.0813094,2.75001,7.68202,
5.5651,0,-66.1531,2.74999,-7.50012,-64.7481,2.75,7.53438,1.39989,2.75001,-7.35934,0.0808541,2.75,7.68294,
5.5752,0,-66.1559,2.75,-7.49946,-64.747,2.75,7.53467,1.40241,2.75,-7.35816,0.0804638,2.75,7.68386,
5.5853,0,-66.1585,2.75,-7.49886,-64.7459,2.75,7.53493,1.40496,2.75,-7.35698,0.080114,2.75,7.68478,
5.5954,0,-66.1611,2.74999,-7.49847,-64.7451,2.75,7.535,1.40754,2.75,-7.3558,0.0798019,2.75001,7.68571,
5.6055,0,-66.1638,2.75,-7.49867,-64.7446,2.75,7.53448,1.41028,2.75001,-7.35462,0.079514,2.75,7.68662,
5.6156,0,-66.1665,2.75,-7.49911,-64.744,2.74999,7.53374,1.41312,2.75,-7.35342,0.0792403,2.75001,7.68755,
5.6257,0,-66.1691,2.75,-7.4996,-64.7435,2.75,7.53296,1.41593,2.75001,-7.35225,0.0789682,2.75,7.68845,
5.6358,0,-66.1714,2.75001,-7.50025,-64.7431,2.75,7.53205,1.41857,2.75,-7.35108,0.0787319,2.75,7.68936,
5.6459,0,-66.1735,2.75,-7.50101,-64.7427,2.75,7.53105,1.42101,2.75,-7.34996,0.0785022,2.75,7.69024,
5.656,0,-66.1754,2.75,-7.5019,-64.7423,2.75,7.52994,1.4231,2.75,-7.34888,0.0783025,2.75001,7.69112,
5.6661,0,-66.1771,2.75,-7.50287,-64.7421,2.74999,7.52878,1.42497,2.75001,-7.34786,0.0781123,2.75,7.69196,
5.6762,0,-66.1787,2.75,-7.50394,-64.7418,2.74999,7.52753,1.42666,2.75,-7.34684,0.0779232,2.75001,7.6928,
5.6863,0,-66.1801,2.75,-7.50507,-64.7417,2.75,7.52626,1.4282,2.75,-7.34587,0.077739,2.75,7.69362,
5.6964,0,-66.1816,2.75001,-7.5059,-64.7413,2.74999,7.52525,1.42957,2.75,-7.3449,0.077578,2.75,7.69445,
5.7065,0,-66.1832,2.75,-7.5063,-64.741,2.75,7.52467,1.43092,2.75,-7.34394,0.0774267,2.75,7.69528,
5.7166,0,-66.1847,2.75,-7.50667,-64.7407,2.75,7.52413,1.43214,2.74999,-7.34301,0.0773169,2.75001,7.69609,
5.7267,0,-66.1863,2.75,-7.507,-64.7406,2.75,7.52364,1.43324,2.75,-7.34213,0.0772413,2.75,7.69687,
5.7368,0,-66.1878,2.75001,-7.50731,-64.7405,2.75,7.52317,1.43427,2.75,-7.34127,0.0771799,2.75001,7.69763,
5.7469,0,-66.1893,2.75,-7.50756,-64.7404,2.75,7.52276,1.43531,2.75,-7.34041,0.0771426,2.75,7.69839,
5.757,0,-66.1908,2.75001,-7.50779,-64.7403,2.74999,7.52239,1.43635,2.74999,-7.33953,0.0771322,2.75,7.69917,
5.7671,0,-66.1922,2.75,-7.50795,-64.7404,2.75,7.52209,1.43738,2.74999,-7.33864,0.0771034,2.75,7.69996,
5.7772,0,-66.1936,2.75,-7.50812,-64.7405,2.75,7.5218,1.4384,2.74999,-7.33776,0.0770708,2.75001,7.70075,
5.7873,0,-66.1949,2.75,-7.50826,-64.7406,2.75,7.52155,1.43937,2.75,-7.3369,0.0770191,2.75,7.70152,
5.7974,0,-66.1961,2.75001,-7.50841,-64.7407,2.75,7.52129,1.4403,2.75,-7.33601,0.0769422,2.75001,7.70231,
5.8075,0,-66.1973,2.75,-7.50853,-64.7408,2.75,7.52106,1.44121,2.75,-7.33515,0.0768232,2.75,7.70308,
5.8176,0,-66.1984,2.75001,-7.50866,-64.741,2.74999,7.52084,1.44208,2.75,-7.33426,0.0766915,2.75,7.70388,
5.8277,0,-66.1995,2.75,-7.50876,-64.7411,2.75,7.52064,1.44293,2.74999,-7.33337,0.076534,2.75,7.70468,
5.8378,0,-66.2005,2.75,-7.50888,-64.7412,2.75,7.52044,1.44376,2.74999,-7.33247,0.0763654,2.75001,7.70549,
5.8479,0,-66.2015,2.75,-7.509,-64.7414,2.75,7.52024,1.44458,2.75,-7.33159,0.0761792,2.75,7.70627,
5.858,0,-66.2026,2.75001,-7.50912,-64.7415,2.75,7.52003,1.44541,2.75,-7.33068,0.0759923,2.75001,7.70709,
5.8681,0,-66.2036,2.75,-7.50922,-64.7417,2.75,7.51985,1.44623,2.75,-7.32979,0.075806,2.75,7.70789,
5.8782,0,-66.2046,2.75001,-7.50932,-64.7419,2.75,7.51967,1.44708,2.75,-7.32888,0.0756236,2.75,7.70871,
5.8883,0,-66.2056,2.75,-7.50939,-64.7421,2.75,7.51952,1.44794,2.74999,-7.32797,0.0754538,2.75,7.70952,
5.8984,0,-66.2065,2.75,-7.50948,-64.7423,2.75,7.51936,1.44881,2.74999,-7.32706,0.0753085,2.75001,7.71034,
5.9085,0,-66.2075,2.75,-7.50957,-64.7424,2.75,7.51918,1.44968,2.75,-7.32618,0.0751586,2.75,7.71113,
5.9186,0,-66.2085,2.75001,-7.50969,-64.7426,2.75,7.51899,1.45057,2.75,-7.32528,0.0749991,2.75001,7.71194,
5.9287,0,-66.2094,2.75,-7.5098,-64.7427,2.75,7.5188,1.45143,2.75,-7.3244,0.0748367,2.75,7.71272,
5.9388,0,-66.2103,2.75001,-7.50992,-64.7428,2.75,7.5186,1.45229,2.74999,-7.32351,0.074657,2.75,7.71352,
5.9489,0,-66.2112,2.75,-7.51003,-64.7429,2.75,7.51841,1.45315,2.74999,-7.32262,0.0744549,2.75,7.71431,
5.959,0,-66.212,2.75,-7.51016,-64.7429,2.75,7.5182,1.45401,2.74999,-7.32172,0.0742535,2.75001,7.71511,
5.9691,0,-66.2128,2.75,-7.5103,-64.7429,2.75,7.51799,1.45485,2.75,-7.32086,0.0740495,2.75,7.71588,
5.9792,0,-66.2136,2.75001,-7.51046,-64.7429,2.75,7.51775,1.4557,2.75,-7.31997,0.0738414,2.75001,7.71667,
5.9893,0,-66.2144,2.75,-7.5106,-64.7429,2.75,7.51753,1.45655,2.75,-7.3191,0.0736499,2.75,7.71744,
5.9994,0,-66.2152,2.75001,-7.51074,-64.7429,2.75,7.51731,1.45741,2.74999,-7.31821,0.0734821,2.75,7.71823,
6.0095,0,-66.2161,2.75,-7.51086,-64.7429,2.75,7.5171,1.45827,2.74999,-7.31733,0.0733448,2.75,7.71903,
6.0196,0,-66.2169,2.75,-7.511,-64.743,2.75,7.51689,1.45916,2.74999,-7.31644,0.0732452,2.75001,7.71982,
6.0297,0,-66.2178,2.75,-7.51112,-64.7431,2.75,7.51669,1.46004,2.75,-7.31559,0.0731756,2.75,7.72059,
6.0398,0,-66.2187,2.75001,-7.51127,-64.7433,2.75,7.51648,1.46093,2.75,-7.31472,0.0731383,2.75001,7.72138,
6.0499,0,-66.2196,2.75,-7.51138,-64.7435,2.75,7.5163,1.46181,2.75,-7.31387,0.0731286,2.75,7.72214,
6.06,0,-66.2205,2.75001,-7.51148,-64.7437,2.75,7.51613,1.4627,2.74999,-7.313,0.0731282,2.75,7.72293,
6.0701,0,-66.2213,2.75,-7.51156,-64.7439,2.75,7.51599,1.46327,2.75,-7.31297,0.0732716,2.75,7.72292,
6.0802,0,-66.2222,2.75,-7.51166,-64.7441,2.75,7.51583,1.46382,2.75,-7.31316,0.0734444,2.75,7.72269,
6.0903,0,-66.223,2.75,-7.51175,-64.7443,2.75,7.51567,1.46435,2.75,-7.31337,0.0735958,2.75,7.72245,
6.1004,0,-66.2238,2.75001,-7.51187,-64.7445,2.75,7.5155,1.46487,2.75,-7.31357,0.0737441,2.75001,7.72221,
6.1105,0,-66.2246,2.75,-7.51197,-64.7447,2.75,7.51534,1.46535,2.75,-7.3138,0.0738836,2.75,7.72195,
6.1206,0,-66.2254,2.75001,-7.51207,-64.7449,2.75,7.51518,1.46581,2.75,-7.31404,0.0740179,2.75001,7.72168,
6.1307,0,-66.2262,2.75,-7.51215,-64.7452,2.75,7.51504,1.46627,2.75,-7.31432,0.0741268,2.75,7.72137,
6.1408,0,-66.2271,2.75,-7.51225,-64.7454,2.75,7.51488,1.46673,2.75,-7.31461,0.0742278,2.75001,7.72105,
6.1509,0,-66.2279,2.75,-7.51235,-64.7457,2.75,7.51473,1.46717,2.75,-7.3149,0.074179,2.75001,7.72071,
6.161,0,-66.2288,2.75001,-7.51246,-64.7461,2.75,7.51456,1.46761,2.75,-7.31516,0.0741255,2.75001,7.7204,
6.1711,0,-66.2298,2.75,-7.51255,-64.7465,2.75,7.51442,1.46805,2.74999,-7.31539,0.0740633,2.75,7.72012,
6.1812,0,-66.2308,2.75001,-7.51264,-64.7469,2.75,7.51427,1.46851,2.74999,-7.31565,0.0740383,2.75001,7.71982,
6.1913,0,-66.2318,2.75,-7.51271,-64.7474,2.75,7.51415,1.46896,2.75,-7.31593,0.0740231,2.75001,7.7195,
6.2014,0,-66.2328,2.75,-7.51279,-64.7478,2.75,7.51401,1.46942,2.74999,-7.31617,0.0740124,2.75001,7.71922,
6.2115,0,-66.2338,2.75,-7.51286,-64.7483,2.75,7.51388,1.46985,2.75,-7.31644,0.0739589,2.75,7.7189,
6.2216,0,-66.2348,2.75001,-7.51296,-64.7487,2.75,7.51373,1.47029,2.75,-7.31671,0.0739022,2.75,7.71859,
6.2317,0,-66.2357,2.75,-7.51305,-64.7491,2.75,7.5136,1.4707,2.75,-7.317,0.0738135,2.75,7.71825,
6.2418,0,-66.2365,2.75001,-7.51314,-64.7494,2.75,7.51346,1.47106,2.75,-7.31722,0.0737592,2.75001,7.71799,
6.2519,0,-66.2373,2.75,-7.51322,-64.7498,2.75,7.51333,1.47143,2.75,-7.3175,0.0736209,2.75,7.71767,
6.262,0,-66.238,2.75,-7.51332,-64.75,2.75,7.51318,1.47179,2.75,-7.31772,0.0734877,2.75001,7.7174,
6.2721,0,-66.2387,2.75,-7.51343,-64.7503,2.75,7.51303,1.47219,2.75,-7.31782,0.0733403,2.75,7.71724,
6.2822,0,-66.2394,2.75001,-7.51355,-64.7505,2.75,7.51287,1.47255,2.74999,-7.31803,0.0732188,2.75001,7.71699,
6.2923,0,-66.2401,2.75,-7.51364,-64.7507,2.75,7.51273,1.47296,2.75001,-7.31807,0.0730588,2.75,7.7169,
6.3024,0,-66.2407,2.75001,-7.51374,-64.751,2.75,7.51258,1.47338,2.74999,-7.31788,0.0728814,2.75,7.71703,
6.3125,0,-66.2414,2.75,-7.51383,-64.7512,2.75,7.51246,1.4738,2.75,-7.31772,0.0727336,2.75,7.71714,
6.3226,0,-66.2421,2.75,-7.51393,-64.7515,2.75,7.51231,1.4742,2.75,-7.31755,0.0726242,2.74999,7.71726,
6.3327,0,-66.2428,2.75,-7.51403,-64.7518,2.75,7.51217,1.47461,2.74999,-7.31733,0.0725279,2.75,7.71743,
6.3428,0,-66.2435,2.75001,-7.51416,-64.7521,2.75,7.51201,1.47501,2.75,-7.31715,0.0724403,2.75001,7.71757,
6.3529,0,-66.2441,2.75,-7.51426,-64.7523,2.75,7.51187,1.47537,2.75,-7.31696,0.0723562,2.74999,7.71772,
6.363,0,-66.2447,2.75001,-7.51437,-64.7526,2.75,7.51172,1.47571,2.74999,-7.31672,0.0722727,2.75001,7.71792,
6.3731,0,-66.2453,2.75,-7.51447,-64.7528,2.75,7.51159,1.47599,2.75,-7.31657,0.0722357,2.75,7.71804,
6.3832,0,-66.2458,2.75,-7.51459,-64.753,2.75,7.51143,1.47625,2.75,-7.31675,0.0723322,2.75,7.71784,
6.3933,0,-66.2463,2.75,-7.51471,-64.7531,2.75,7.51128,1.47656,2.75,-7.31704,0.0722476,2.75,7.71752,
6.4034,0,-66.2467,2.75001,-7.51486,-64.7532,2.75,7.5111,1.47689,2.75,-7.31691,0.07207,2.75001,7.7176,
6.4135,0,-66.2471,2.75,-7.51498,-64.7533,2.75,7.51095,1.47708,2.75,-7.31707,0.0721575,2.75,7.71743,
6.4236,0,-66.2475,2.75001,-7.51511,-64.7534,2.75,7.51079,1.47733,2.75,-7.31732,0.0722004,2.75,7.71716,
6.4337,0,-66.248,2.75,-7.51521,-64.7535,2.75,7.51065,1.47763,2.75,-7.31756,0.0722156,2.75,7.71689,
6.4438,0,-66.2485,2.75,-7.51533,-64.7537,2.75,7.5105,1.47795,2.75,-7.31787,0.0721763,2.74999,7.71655,
6.4539,0,-66.249,2.75,-7.51545,-64.7539,2.75,7.51034,1.4783,2.75,-7.31813,0.0721728,2.75,7.71626,
6.464,0,-66.2497,2.75001,-7.51559,-64.7541,2.75,7.51017,1.47862,2.75,-7.31837,0.0722796,2.75,7.716,
6.4741,0,-66.2503,2.75,-7.51569,-64.7544,2.75,7.51003,1.47892,2.75,-7.31859,0.0725256,2.75,7.71578,
6.4842,0,-66.251,2.75001,-7.5158,-64.7547,2.75,7.50988,1.47924,2.75,-7.31878,0.0727937,2.75001,7.71557,
6.4943,0,-66.2518,2.75,-7.51589,-64.7551,2.75,7.50975,1.47956,2.75,-7.31901,0.0730723,2.75,7.71535,
6.5044,0,-66.2526,2.75,-7.516,-64.7555,2.75,7.5096,1.47989,2.75,-7.31924,0.0733138,2.75001,7.71511,
6.5145,0,-66.2533,2.75,-7.51612,-64.7558,2.75,7.50944,1.48022,2.75,-7.3195,0.0735266,2.75,7.71484,
6.5246,0,-66.2541,2.75001,-7.51627,-64.7562,2.75,7.50926,1.48053,2.75,-7.31973,0.0737192,2.75,7.7146,
6.5347,0,-66.2548,2.75,-7.51639,-64.7565,2.75,7.50909,1.48084,2.75,-7.31997,0.0738852,2.75,7.71434,
6.5448,0,-66.2555,2.75001,-7.51652,-64.7569,2.75,7.50892,1.48114,2.75,-7.3202,0.0740398,2.75001,7.71409,
6.5549,0,-66.2563,2.75,-7.51663,-64.7572,2.75,7.50877,1.48142,2.75,-7.32046,0.0741813,2.75,7.71382,
6.565,0,-66.257,2.75,-7.51676,-64.7575,2.75,7.5086,1.48172,2.75,-7.3207,0.0743305,2.75001,7.71357,
6.5751,0,-66.2577,2.75,-7.51689,-64.7578,2.75,7.50844,1.48202,2.75,-7.32097,0.0744654,2.75,7.71329,
