CombinedSpineCont... started logging at time 02242018_124628 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
13.8673,0.0110728,-66.5961,2.75,-7.08956,-65.0404,2.75001,7.93008,1.39777,2.75,-7.42533,0.147847,2.75,7.62285,
13.8774,0.0113274,-66.5964,2.75,-7.0891,-65.0404,2.75,7.93051,1.39768,2.75,-7.42586,0.147918,2.75,7.62233,
13.8875,0.0116511,-66.5967,2.75,-7.08864,-65.0404,2.74999,7.93095,1.39759,2.75,-7.4264,0.148001,2.75,7.62181,
13.8976,0.0119951,-66.5969,2.74999,-7.08814,-65.0403,2.75,7.93141,1.39752,2.75,-7.42694,0.148082,2.75001,7.62128,
13.9077,0.0123001,-66.5972,2.75,-7.08765,-65.0403,2.75,7.93187,1.39744,2.75,-7.42752,0.148165,2.75,7.62072,
13.9178,0.0125072,-66.5975,2.75,-7.08717,-65.0403,2.75,7.93232,1.39737,2.74999,-7.42806,0.148266,2.75001,7.62019,
13.9279,0.0125988,-66.5978,2.75,-7.08666,-65.0402,2.75001,7.93279,1.39731,2.75,-7.42864,0.14835,2.75,7.61962,
13.938,0.0125367,-66.5981,2.75001,-7.08619,-65.0402,2.74999,7.93323,1.39725,2.75,-7.4292,0.148464,2.75001,7.61908,
13.9481,0.0123645,-66.5984,2.74999,-7.08568,-65.0402,2.75,7.93371,1.39719,2.75,-7.42977,0.148578,2.75,7.61852,
13.9582,0.0120897,-66.5988,2.75,-7.0852,-65.0402,2.74999,7.93415,1.39713,2.75,-7.43033,0.148677,2.75,7.61797,
13.9683,0.0117845,-66.5991,2.74999,-7.08469,-65.0402,2.75,7.93463,1.39708,2.75,-7.43087,0.148784,2.75,7.61744,
13.9784,0.0114963,-66.5994,2.75,-7.08421,-65.0402,2.75,7.93508,1.39702,2.75,-7.43141,0.148896,2.75001,7.61692,
13.9885,0.0112844,-66.5997,2.75,-7.08374,-65.0403,2.75,7.93552,1.39695,2.75,-7.43196,0.148988,2.74999,7.61638,
13.9986,0.011186,-66.6,2.75,-7.08327,-65.0403,2.75,7.93596,1.39688,2.74999,-7.43248,0.14909,2.75001,7.61588,
14.0087,0.0112301,-66.6003,2.75,-7.08282,-65.0403,2.74999,7.93638,1.3968,2.75,-7.43302,0.149174,2.75,7.61535,
14.0188,0.0113965,-66.6005,2.74999,-7.08233,-65.0402,2.75,7.93684,1.39672,2.75,-7.43354,0.149272,2.75001,7.61484,
14.0289,0.011683,-66.6008,2.75,-7.08185,-65.0402,2.75,7.93729,1.39662,2.75,-7.43409,0.149357,2.75,7.61431,
14.039,0.0120141,-66.6011,2.75,-7.08139,-65.0402,2.75,7.93772,1.39653,2.75,-7.43465,0.14943,2.75,7.61377,
14.0491,0.0123604,-66.6014,2.75,-7.08088,-65.0402,2.75001,7.93819,1.39643,2.75,-7.4352,0.149516,2.75,7.61323,
14.0592,0.0126438,-66.6017,2.75001,-7.08042,-65.0402,2.74999,7.93863,1.39633,2.75,-7.43576,0.149606,2.75001,7.61269,
14.0693,0.0128262,-66.6021,2.74999,-7.0799,-65.0403,2.75,7.93912,1.39623,2.75,-7.43635,0.149674,2.75,7.61211,
14.0794,0.0128758,-66.6024,2.75,-7.0794,-65.0403,2.74999,7.93958,1.39615,2.74999,-7.43689,0.149764,2.75001,7.61158,
14.0895,0.0127888,-66.6027,2.74999,-7.07887,-65.0403,2.75,7.94008,1.39605,2.75,-7.43747,0.149853,2.75,7.61102,
14.0996,0.0125751,-66.6031,2.75,-7.07836,-65.0403,2.75,7.94056,1.39597,2.75,-7.43802,0.149945,2.75001,7.61048,
14.1097,0.0122969,-66.6034,2.75,-7.07786,-65.0404,2.75,7.94102,1.39588,2.75,-7.43859,0.15004,2.75,7.60993,
14.1198,0.0119777,-66.6038,2.75,-7.07737,-65.0404,2.75,7.94148,1.39579,2.75,-7.43914,0.150127,2.75,7.60939,
14.1299,0.0117121,-66.6041,2.75,-7.07689,-65.0405,2.74999,7.94193,1.39569,2.75,-7.43968,0.15022,2.75,7.60887,
14.14,0.0115243,-66.6044,2.74999,-7.0764,-65.0405,2.75,7.9424,1.3956,2.75,-7.44022,0.150313,2.75001,7.60835,
14.1501,0.0114636,-66.6047,2.75,-7.07592,-65.0405,2.75,7.94285,1.39548,2.75,-7.44078,0.150392,2.74999,7.6078,
14.1602,0.01154,-66.605,2.75,-7.07545,-65.0405,2.75,7.94328,1.39537,2.74999,-7.4413,0.150475,2.75001,7.6073,
14.1703,0.0117472,-66.6052,2.75,-7.07497,-65.0405,2.75001,7.94374,1.39525,2.75,-7.44186,0.150555,2.75,7.60676,
14.1804,0.0120454,-66.6055,2.75001,-7.07451,-65.0405,2.74999,7.94417,1.39514,2.75,-7.4424,0.150637,2.75001,7.60623,
14.1905,0.0123943,-66.6058,2.74999,-7.07401,-65.0405,2.75,7.94464,1.39502,2.75,-7.44296,0.150713,2.75,7.60568,
14.2006,0.01271,-66.606,2.75,-7.07353,-65.0404,2.74999,7.94509,1.39491,2.74999,-7.44352,0.150788,2.75,7.60514,
14.2107,0.0129736,-66.6063,2.74999,-7.073,-65.0404,2.75,7.94559,1.39479,2.75,-7.44408,0.150872,2.75,7.6046,
14.2208,0.0131141,-66.6066,2.75,-7.0725,-65.0404,2.75,7.94606,1.3947,2.75,-7.44463,0.150962,2.75001,7.60406,
14.2309,0.0131251,-66.6069,2.75,-7.07198,-65.0404,2.75,7.94654,1.3946,2.75,-7.44522,0.151045,2.75,7.60349,
14.241,0.0130032,-66.6072,2.75,-7.07147,-65.0404,2.75,7.94702,1.39451,2.74999,-7.44576,0.15115,2.75001,7.60297,
14.2511,0.0127727,-66.6075,2.75,-7.07097,-65.0404,2.74999,7.94749,1.39443,2.75,-7.44633,0.151251,2.75,7.60241,
14.2612,0.0124768,-66.6078,2.74999,-7.07044,-65.0404,2.75,7.94799,1.39435,2.75,-7.44688,0.151362,2.75001,7.60187,
14.2713,0.0121831,-66.6081,2.75,-7.06994,-65.0405,2.75,7.94846,1.39427,2.75,-7.44745,0.151471,2.75,7.60132,
14.2814,0.0119256,-66.6084,2.75,-7.06946,-65.0405,2.75,7.94891,1.39417,2.75,-7.448,0.15158,2.75,7.60079,
14.2915,0.0117835,-66.6087,2.75,-7.06896,-65.0405,2.75001,7.94938,1.39408,2.75,-7.44854,0.151675,2.75,7.60026,
14.3016,0.0117578,-66.6089,2.75001,-7.06852,-65.0404,2.74999,7.9498,1.39399,2.75,-7.44908,0.151774,2.75001,7.59973,
14.3117,0.011881,-66.6092,2.74999,-7.06802,-65.0404,2.75,7.95027,1.39387,2.75,-7.44965,0.151862,2.75,7.59918,
14.3218,0.01212,-66.6095,2.75,-7.06756,-65.0404,2.74999,7.9507,1.39376,2.74999,-7.45019,0.151946,2.75001,7.59866,
14.3319,0.0124427,-66.6097,2.74999,-7.06705,-65.0404,2.75,7.95118,1.39364,2.75,-7.45076,0.152016,2.75,7.5981,
14.342,0.0127913,-66.61,2.75,-7.06656,-65.0404,2.75,7.95164,1.39352,2.75,-7.45132,0.152105,2.75001,7.59757,
14.3521,0.0131123,-66.6103,2.75,-7.06607,-65.0404,2.75,7.9521,1.3934,2.75,-7.4519,0.152179,2.75,7.597,
14.3622,0.0133394,-66.6106,2.75,-7.06555,-65.0404,2.75,7.95258,1.39329,2.74999,-7.45247,0.152247,2.75,7.59644,
14.3723,0.0134558,-66.6109,2.75,-7.06504,-65.0404,2.74999,7.95307,1.39317,2.75,-7.45304,0.152334,2.75,7.5959,
14.3824,0.0134164,-66.6112,2.74999,-7.0645,-65.0404,2.75,7.95358,1.39307,2.75,-7.4536,0.152429,2.75001,7.59535,
14.3925,0.0132601,-66.6116,2.75,-7.06396,-65.0405,2.75,7.95408,1.39297,2.75,-7.45419,0.15251,2.75,7.59477,
14.4026,0.0129965,-66.6119,2.75,-7.06346,-65.0405,2.75,7.95456,1.39288,2.74999,-7.45474,0.152615,2.75001,7.59424,
14.4127,0.0126891,-66.6123,2.75,-7.06293,-65.0406,2.75001,7.95506,1.39278,2.75,-7.45532,0.152716,2.75,7.59368,
14.4228,0.0123925,-66.6126,2.75001,-7.06245,-65.0406,2.74999,7.9555,1.3927,2.75,-7.45587,0.152823,2.75001,7.59314,
14.4329,0.0121669,-66.6129,2.74999,-7.06194,-65.0406,2.75,7.95598,1.3926,2.75,-7.45645,0.152921,2.75,7.59258,
14.443,0.0120498,-66.6132,2.75,-7.06147,-65.0406,2.74999,7.95642,1.39249,2.75,-7.457,0.153019,2.75,7.59204,
14.4531,0.0120813,-66.6135,2.74999,-7.06097,-65.0407,2.75,7.9569,1.39239,2.75,-7.45755,0.15311,2.75,7.59151,
14.4632,0.0122365,-66.6138,2.75,-7.06049,-65.0407,2.75,7.95734,1.39229,2.75,-7.45811,0.153197,2.75001,7.59097,
14.4733,0.0125189,-66.6141,2.75,-7.06001,-65.0407,2.75,7.95779,1.39217,2.75,-7.45869,0.153275,2.75,7.5904,
14.4834,0.0128543,-66.6144,2.75,-7.05952,-65.0407,2.75,7.95825,1.39206,2.74999,-7.45923,0.15336,2.75001,7.58987,
14.4935,0.0132054,-66.6147,2.75,-7.05903,-65.0407,2.74999,7.95872,1.39195,2.75,-7.45981,0.153428,2.75,7.58931,
14.5036,0.0135018,-66.615,2.74999,-7.05849,-65.0407,2.75,7.95922,1.39182,2.75,-7.46035,0.153499,2.75001,7.58878,
14.5137,0.0136963,-66.6153,2.75,-7.05796,-65.0408,2.75,7.95972,1.39167,2.75,-7.46091,0.153557,2.75,7.58825,
14.5238,0.0137539,-66.6158,2.75001,-7.05722,-65.0407,2.75,7.96041,1.39153,2.74999,-7.46142,0.153625,2.75001,7.58775,
14.5339,0.0136764,-66.6163,2.75,-7.05634,-65.0406,2.75001,7.96122,1.39139,2.75,-7.46197,0.153694,2.75,7.58722,
14.544,0.0134617,-66.6168,2.75001,-7.05549,-65.0405,2.75,7.96201,1.39127,2.75,-7.46249,0.153781,2.75001,7.58671,
14.5541,0.0131781,-66.6173,2.75,-7.05462,-65.0405,2.75,7.96282,1.39118,2.75,-7.46307,0.153895,2.75,7.58616,
14.5642,0.0128508,-66.6178,2.75,-7.05375,-65.0404,2.74999,7.96363,1.39109,2.74999,-7.46363,0.154002,2.75,7.58561,
14.5743,0.0125669,-66.6183,2.75,-7.05287,-65.0403,2.75,7.96445,1.391,2.75,-7.46419,0.154116,2.75,7.58507,
14.5844,0.0123651,-66.6188,2.75001,-7.05202,-65.0403,2.75,7.96524,1.39092,2.75,-7.46474,0.154229,2.75001,7.58453,
14.5945,0.0122922,-66.6193,2.75,-7.05114,-65.0402,2.75001,7.96606,1.39082,2.75,-7.46532,0.154327,2.75,7.58397,
14.6046,0.0123624,-66.6198,2.75001,-7.05029,-65.0401,2.75,7.96685,1.39071,2.74999,-7.46585,0.154428,2.75001,7.58345,
14.6147,0.0125712,-66.6202,2.75,-7.04942,-65.04,2.75,7.96767,1.39059,2.75,-7.46642,0.154502,2.75,7.5829,
14.6248,0.0128723,-66.6207,2.75,-7.04856,-65.0399,2.74999,7.96847,1.39047,2.75,-7.46698,0.154579,2.75001,7.58236,
14.6349,0.0132357,-66.6212,2.75,-7.04768,-65.0399,2.75,7.96929,1.39034,2.75,-7.46755,0.154642,2.75,7.5818,
14.645,0.0135721,-66.6216,2.75001,-7.04684,-65.0398,2.75,7.97008,1.39016,2.75,-7.46809,0.154652,2.75,7.58128,
14.6551,0.0138523,-66.6221,2.75,-7.04597,-65.0397,2.75001,7.97089,1.38999,2.75,-7.46863,0.154675,2.75,7.58076,
14.6652,0.0140065,-66.6226,2.75001,-7.04512,-65.0396,2.75,7.97167,1.3898,2.75,-7.46918,0.154691,2.74999,7.58022,
14.6753,0.014024,-66.6231,2.75,-7.04425,-65.0395,2.74999,7.97248,1.38961,2.75,-7.46972,0.154709,2.75,7.5797,
14.6854,0.0139003,-66.6236,2.75,-7.04339,-65.0395,2.74999,7.97329,1.38943,2.74999,-7.47025,0.154709,2.75001,7.57919,
14.6955,0.0136635,-66.6241,2.75,-7.04252,-65.0394,2.75,7.9741,1.38925,2.75,-7.47081,0.15472,2.75,7.57864,
14.7056,0.0133543,-66.6246,2.75001,-7.04168,-65.0394,2.75,7.97489,1.38909,2.74999,-7.47133,0.154747,2.75001,7.57813,
14.7157,0.0130477,-66.6251,2.75,-7.04081,-65.0394,2.75001,7.9757,1.38894,2.75,-7.47189,0.154758,2.75,7.57759,
14.7258,0.0127783,-66.6255,2.75001,-7.03996,-65.0393,2.75,7.97649,1.38881,2.74999,-7.47244,0.154814,2.75001,7.57705,
14.7359,0.0126279,-66.626,2.75,-7.0391,-65.0393,2.75,7.9773,1.38869,2.75,-7.47302,0.154862,2.75,7.57648,
14.746,0.0126007,-66.6265,2.75,-7.03824,-65.0392,2.74999,7.97811,1.38858,2.75,-7.47359,0.154915,2.75001,7.57593,
14.7561,0.0127252,-66.627,2.75,-7.03737,-65.0392,2.75,7.97892,1.38847,2.75,-7.47418,0.154957,2.75,7.57536,
14.7662,0.0129733,-66.6274,2.75001,-7.03654,-65.0392,2.75,7.9797,1.38834,2.74999,-7.47475,0.154999,2.75,7.57479,
14.7763,0.0133063,-66.6279,2.75,-7.03568,-65.0391,2.75001,7.98051,1.38818,2.75,-7.47531,0.155015,2.75,7.57425,
14.7864,0.0136668,-66.6283,2.75001,-7.03484,-65.0391,2.75,7.98129,1.38803,2.74999,-7.47584,0.155027,2.75001,7.57374,
14.7965,0.0140018,-66.6288,2.75,-7.03398,-65.039,2.75,7.98209,1.38785,2.75,-7.47641,0.15503,2.75,7.57318,
14.8066,0.0142356,-66.6293,2.75,-7.03313,-65.0389,2.74999,7.98289,1.38768,2.74999,-7.47694,0.155036,2.75,7.57266,
14.8167,0.0143578,-66.6298,2.75,-7.03228,-65.0389,2.75,7.98369,1.38752,2.75,-7.47751,0.15504,2.74999,7.57211,
14.8268,0.0143201,-66.6302,2.75001,-7.03144,-65.0389,2.75,7.98447,1.38738,2.74999,-7.47805,0.155069,2.75001,7.57158,
14.8369,0.0141581,-66.6307,2.75,-7.03058,-65.0388,2.75001,7.98527,1.38723,2.75,-7.47861,0.155092,2.75,7.57104,
14.847,0.0138888,-66.6312,2.75001,-7.02975,-65.0388,2.75,7.98606,1.38709,2.75,-7.47917,0.155135,2.75,7.57049,
14.8571,0.013571,-66.6317,2.75,-7.02889,-65.0388,2.75,7.98686,1.38696,2.75,-7.47972,0.155174,2.75,7.56996,
14.8672,0.0132635,-66.6322,2.75,-7.02803,-65.0388,2.74999,7.98766,1.38684,2.75,-7.48026,0.155251,2.75001,7.56943,
14.8773,0.0130285,-66.6326,2.75,-7.02717,-65.0388,2.75,7.98847,1.38671,2.75,-7.48081,0.155317,2.75,7.56889,
14.8874,0.0129001,-66.6331,2.75001,-7.02633,-65.0388,2.75,7.98926,1.38661,2.75,-7.48135,0.155396,2.75001,7.56837,
14.8975,0.0129263,-66.6336,2.75,-7.02547,-65.0387,2.75001,7.99007,1.38652,2.75,-7.48195,0.155485,2.75,7.56779,
14.9076,0.0130767,-66.634,2.75001,-7.02464,-65.0387,2.75,7.99086,1.38643,2.74999,-7.48251,0.155579,2.75001,7.56724,
14.9177,0.0133563,-66.6345,2.75,-7.02378,-65.0387,2.75,7.99166,1.38631,2.75,-7.48308,0.155622,2.74999,7.56668,
14.9278,0.0136957,-66.6349,2.75,-7.02293,-65.0386,2.74999,7.99246,1.38617,2.75,-7.48363,0.155685,2.75,7.56615,
14.9379,0.0140497,-66.6354,2.75,-7.02207,-65.0386,2.75,7.99327,1.38601,2.75,-7.48418,0.155714,2.74999,7.56562,
14.948,0.0143534,-66.6358,2.75001,-7.02123,-65.0386,2.75,7.99405,1.38585,2.74999,-7.48471,0.155757,2.75001,7.5651,
14.9581,0.0145576,-66.6363,2.75,-7.02037,-65.0386,2.75001,7.99486,1.38568,2.75,-7.48527,0.155775,2.75,7.56455,
14.9682,0.0146232,-66.6368,2.75001,-7.01953,-65.0385,2.75,7.99564,1.38552,2.75,-7.48585,0.155807,2.75,7.564,
14.9783,0.0145571,-66.6373,2.75,-7.01867,-65.0385,2.75,7.99645,1.38535,2.75,-7.4864,0.155825,2.75,7.56345,
14.9884,0.0143502,-66.6378,2.75,-7.01782,-65.0385,2.74999,7.99725,1.38518,2.75,-7.48696,0.155856,2.75001,7.56292,
14.9985,0.0140731,-66.6383,2.75,-7.01696,-65.0385,2.75,7.99806,1.38499,2.74999,-7.48752,0.155888,2.75,7.56237,
15.0086,0.0137518,-66.6387,2.75001,-7.01612,-65.0385,2.75,7.99885,1.38481,2.75,-7.48806,0.155916,2.75001,7.56185,
15.0187,0.013468,-66.6392,2.75,-7.01526,-65.0385,2.75001,7.99966,1.3846,2.75,-7.48863,0.15594,2.74999,7.5613,
15.0288,0.0132671,-66.6397,2.75001,-7.01442,-65.0386,2.75,8.00045,1.38441,2.75,-7.48914,0.155978,2.75001,7.56081,
15.0389,0.0131901,-66.6402,2.75,-7.01356,-65.0386,2.75,8.00127,1.3842,2.75,-7.48969,0.156001,2.75,7.56028,
15.049,0.0132523,-66.6406,2.75,-7.0127,-65.0386,2.74999,8.00207,1.38401,2.75,-7.49023,0.156034,2.75,7.55976,
15.0591,0.0134519,-66.6411,2.75,-7.01185,-65.0386,2.75,8.00288,1.3838,2.75,-7.49078,0.156051,2.75,7.55922,
15.0692,0.0137407,-66.6415,2.75001,-7.01101,-65.0386,2.75,8.00366,1.38358,2.75,-7.49133,0.156057,2.74999,7.5587,
15.0793,0.0140965,-66.642,2.75,-7.01016,-65.0386,2.75001,8.00447,1.38337,2.75,-7.49187,0.156068,2.75,7.55818,
15.0894,0.014428,-66.6424,2.75001,-7.00933,-65.0385,2.75,8.00525,1.38315,2.74999,-7.49241,0.156065,2.75001,7.55765,
15.0995,0.014708,-66.6429,2.75,-7.00847,-65.0385,2.74999,8.00606,1.38293,2.75,-7.49299,0.156067,2.75,7.55709,
15.1096,0.0148717,-66.6433,2.75,-7.00763,-65.0385,2.74999,8.00685,1.38272,2.74999,-7.49354,0.156055,2.75,7.55655,
15.1197,0.0149017,-66.6438,2.75,-7.00677,-65.0385,2.75,8.00766,1.38258,2.75,-7.49405,0.155986,2.75,7.55605,
15.1298,0.0147956,-66.6442,2.75001,-7.00594,-65.0385,2.75,8.00844,1.38245,2.75,-7.49456,0.155922,2.75001,7.55555,
15.1399,0.0145781,-66.6447,2.75,-7.00509,-65.0385,2.75001,8.00924,1.38232,2.75,-7.49506,0.155839,2.74999,7.55505,
15.15,0.0142839,-66.6451,2.75001,-7.00426,-65.0385,2.75,8.01003,1.38213,2.74999,-7.49561,0.155875,2.75001,7.55452,
15.1601,0.0139887,-66.6456,2.75,-7.00341,-65.0385,2.75,8.01083,1.38192,2.75,-7.49616,0.155928,2.75,7.55398,
15.1702,0.0137217,-66.646,2.75,-7.00256,-65.0385,2.74999,8.01163,1.38171,2.75,-7.49671,0.155995,2.75,7.55346,
15.1803,0.0135653,-66.6465,2.75,-7.00171,-65.0386,2.75,8.01244,1.3815,2.75,-7.49725,0.156044,2.75,7.55294,
15.1904,0.0135236,-66.6469,2.75001,-7.00088,-65.0386,2.75,8.01322,1.38131,2.75,-7.49779,0.156096,2.75,7.55242,
15.2005,0.0136235,-66.6474,2.75,-7.00003,-65.0386,2.75001,8.01402,1.38111,2.74999,-7.49833,0.156138,2.75,7.5519,
15.2106,0.0138457,-66.6478,2.75001,-6.9992,-65.0385,2.75,8.0148,1.38093,2.75,-7.49887,0.156175,2.75001,7.55138,
15.2207,0.0141532,-66.6482,2.75,-6.99835,-65.0385,2.75,8.01561,1.38074,2.75,-7.49945,0.156195,2.74999,7.55082,
15.2308,0.0144927,-66.6486,2.75,-6.99751,-65.0385,2.74999,8.0164,1.38058,2.75,-7.49998,0.156228,2.75001,7.5503,
15.2409,0.0148183,-66.6491,2.75,-6.99666,-65.0385,2.75,8.0172,1.3804,2.75,-7.50057,0.156246,2.75,7.54973,
15.251,0.015053,-66.6495,2.75001,-6.99583,-65.0384,2.75,8.01798,1.38024,2.75,-7.50113,0.156274,2.75001,7.54918,
15.2611,0.0151895,-66.6499,2.75,-6.99498,-65.0384,2.75001,8.01878,1.3801,2.75,-7.5017,0.156252,2.74999,7.54862,
15.2712,0.0151758,-66.6504,2.75001,-6.99415,-65.0384,2.75,8.01957,1.38003,2.75,-7.50219,0.156194,2.75001,7.54813,
15.2813,0.0150422,-66.6508,2.75,-6.9933,-65.0384,2.74999,8.02037,1.37994,2.75,-7.50271,0.156096,2.74999,7.54761,
15.2914,0.0148049,-66.6513,2.75,-6.99245,-65.0385,2.74999,8.02117,1.37988,2.74999,-7.50318,0.156051,2.75001,7.54715,
15.3015,0.0145122,-66.6518,2.75,-6.9916,-65.0385,2.75,8.02197,1.37969,2.75,-7.50375,0.156103,2.75,7.54659,
15.3116,0.0142228,-66.6522,2.75001,-6.99077,-65.0385,2.75,8.02276,1.37948,2.75,-7.50431,0.156205,2.75,7.54606,
15.3217,0.0139977,-66.6527,2.75,-6.98991,-65.0386,2.75001,8.02357,1.37926,2.75,-7.50485,0.156288,2.75,7.54554,
15.3318,0.0138627,-66.6532,2.75001,-6.98908,-65.0386,2.75,8.02435,1.37905,2.75,-7.50539,0.156371,2.75,7.54503,
15.3419,0.0138718,-66.6536,2.75,-6.98823,-65.0387,2.75,8.02516,1.37883,2.74999,-7.50594,0.156431,2.75,7.5445,
15.352,0.013995,-66.6541,2.75,-6.98739,-65.0387,2.74999,8.02595,1.37861,2.75,-7.50648,0.156481,2.75001,7.54399,
15.3621,0.0142424,-66.6546,2.75,-6.98654,-65.0387,2.75,8.02676,1.37838,2.75,-7.50706,0.156511,2.74999,7.54343,
15.3722,0.0145545,-66.655,2.75001,-6.98571,-65.0387,2.75,8.02754,1.37817,2.75,-7.50759,0.156544,2.75001,7.54291,
15.3823,0.0148863,-66.6555,2.75,-6.98486,-65.0387,2.75001,8.02835,1.37795,2.75,-7.50817,0.156555,2.75,7.54235,
15.3924,0.0151823,-66.6559,2.75001,-6.98403,-65.0388,2.75,8.02913,1.37782,2.75,-7.50862,0.156472,2.75001,7.5419,
15.4025,0.0153929,-66.6563,2.75,-6.98318,-65.0388,2.74999,8.02993,1.37794,2.75,-7.50869,0.156025,2.74999,7.54179,
15.4126,0.0154767,-66.6568,2.75,-6.98234,-65.0388,2.74999,8.03072,1.3781,2.75,-7.50875,0.15555,2.75001,7.54168,
15.4227,0.0154447,-66.6573,2.75,-6.98148,-65.0388,2.75,8.03153,1.37823,2.75,-7.50885,0.155099,2.75,7.54153,
15.4328,0.0152737,-66.6577,2.75001,-6.98065,-65.0388,2.75,8.03231,1.37837,2.74999,-7.50888,0.154724,2.75,7.54146,
15.4429,0.015033,-66.6582,2.75,-6.9798,-65.0389,2.75001,8.03312,1.3785,2.75,-7.50887,0.15444,2.75,7.54143,
15.453,0.0147427,-66.6587,2.75001,-6.97897,-65.0389,2.75,8.0339,1.37863,2.75,-7.50884,0.154215,2.74999,7.54143,
15.4631,0.0144725,-66.6592,2.75,-6.97812,-65.0389,2.74999,8.0347,1.37875,2.75,-7.50878,0.154028,2.75,7.54147,
15.4732,0.0142723,-66.6596,2.75,-6.97728,-65.039,2.74999,8.0355,1.37886,2.75,-7.50871,0.153848,2.75001,7.54151,
15.4833,0.0141788,-66.6601,2.75,-6.97643,-65.039,2.75,8.0363,1.37895,2.75,-7.50867,0.153655,2.74999,7.54153,
15.4934,0.0142111,-66.6605,2.75001,-6.9756,-65.039,2.75,8.03708,1.37907,2.75,-7.5086,0.153462,2.75001,7.54158,
15.5035,0.0143803,-66.661,2.75,-6.97475,-65.0389,2.75001,8.03788,1.37916,2.75,-7.50858,0.153242,2.75,7.54158,
15.5136,0.014634,-66.6614,2.75001,-6.97392,-65.0389,2.75,8.03865,1.37925,2.74999,-7.50851,0.153019,2.75,7.54161,
15.5237,0.0149637,-66.6619,2.75,-6.97307,-65.0388,2.74999,8.03945,1.37935,2.75,-7.50847,0.152775,2.75,7.54163,
15.5338,0.0152834,-66.6623,2.75,-6.97222,-65.0387,2.74999,8.04024,1.37944,2.75,-7.50847,0.152511,2.75,7.5416,
15.5439,0.0155622,-66.6628,2.75,-6.97137,-65.0386,2.75,8.04103,1.37952,2.75,-7.50848,0.152241,2.75,7.54156,
15.554,0.0157419,-66.6632,2.75001,-6.97054,-65.0385,2.75,8.04181,1.37962,2.75,-7.5085,0.151956,2.75001,7.54151,
15.5641,0.015796,-66.6637,2.75,-6.96968,-65.0385,2.75001,8.0426,1.37969,2.75,-7.50855,0.151676,2.75,7.54143,
15.5742,0.0157207,-66.6642,2.75001,-6.96885,-65.0384,2.75,8.04337,1.37979,2.75,-7.50855,0.151451,2.75001,7.5414,
15.5843,0.0155345,-66.6646,2.75,-6.968,-65.0383,2.74999,8.04417,1.37987,2.75,-7.50858,0.151241,2.75,7.54135,
15.5944,0.0152624,-66.6651,2.75,-6.96715,-65.0382,2.74999,8.04496,1.37996,2.74999,-7.50855,0.151086,2.75,7.54136,
15.6045,0.0149828,-66.6656,2.75,-6.96629,-65.0382,2.75,8.04575,1.38005,2.75,-7.5085,0.150977,2.75,7.5414,
15.6146,0.014716,-66.6661,2.75001,-6.96546,-65.0381,2.75,8.04653,1.38012,2.75,-7.50844,0.150892,2.75,7.54145,
15.6247,0.0145468,-66.6665,2.75,-6.96461,-65.0381,2.75001,8.04732,1.3802,2.75,-7.50834,0.150837,2.75,7.54153,
15.6348,0.0144882,-66.667,2.75001,-6.96379,-65.0381,2.75,8.0481,1.38026,2.75,-7.50823,0.150792,2.75001,7.54163,
15.6449,0.014563,-66.6675,2.75,-6.96294,-65.038,2.74999,8.04889,1.3803,2.75,-7.50814,0.150736,2.74999,7.54171,
15.655,0.0147652,-66.6679,2.75,-6.9621,-65.038,2.74999,8.04968,1.38036,2.75,-7.50803,0.150693,2.75001,7.54182,
15.6651,0.0150627,-66.6684,2.75,-6.96125,-65.038,2.75,8.05047,1.38037,2.75,-7.50796,0.150638,2.75,7.54188,
15.6752,0.0153962,-66.6688,2.75001,-6.96043,-65.0379,2.75,8.05124,1.38039,2.74999,-7.50787,0.150579,2.75,7.54197,
15.6853,0.0157284,-66.6693,2.75,-6.95959,-65.0379,2.75001,8.05203,1.38041,2.75,-7.50782,0.150499,2.75,7.54201,
15.6954,0.0159776,-66.6697,2.75001,-6.95876,-65.0378,2.75,8.0528,1.38042,2.75,-7.50779,0.150419,2.75,7.54203,
15.7055,0.0161345,-66.6702,2.75,-6.95792,-65.0378,2.74999,8.05359,1.38043,2.75,-7.50775,0.150358,2.75,7.54206,
15.7156,0.0161436,-66.6706,2.75,-6.95708,-65.0378,2.74999,8.05437,1.38046,2.75,-7.50771,0.150286,2.75001,7.54209,
15.7257,0.0160284,-66.6711,2.75,-6.95624,-65.0378,2.75,8.05517,1.38048,2.75,-7.5077,0.150223,2.75,7.5421,
15.7358,0.0158043,-66.6716,2.75001,-6.95542,-65.0378,2.75,8.05594,1.38053,2.75,-7.50763,0.150215,2.75001,7.54216,
15.7459,0.0155136,-66.6721,2.75,-6.95457,-65.0378,2.75001,8.05673,1.38056,2.75,-7.50759,0.150199,2.75,7.5422,
