CombinedSpineCont... started logging at time 02242018_123943 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
15.5843,0.00829,-65.0963,2.75,-7.29659,-66.6566,2.75,7.72258,0.144167,2.75,-7.32049,1.52504,2.75,7.71623,
15.5944,0.00870872,-65.0965,2.75,-7.29626,-66.6567,2.74999,7.72291,0.144466,2.74999,-7.31968,1.52517,2.75,7.71707,
15.6045,0.00901598,-65.0967,2.75,-7.29593,-66.6568,2.74999,7.72326,0.144766,2.74999,-7.31886,1.5253,2.74999,7.7179,
15.6146,0.00915676,-65.0969,2.75001,-7.29559,-66.657,2.74999,7.72361,0.145108,2.74999,-7.31805,1.52545,2.75,7.71873,
15.6247,0.00912926,-65.097,2.75,-7.29522,-66.6571,2.75,7.72397,0.145433,2.75,-7.31725,1.5256,2.75,7.71954,
15.6348,0.00891792,-65.0972,2.75001,-7.29488,-66.6573,2.75,7.72431,0.145749,2.75,-7.31643,1.52574,2.75,7.72038,
15.6449,0.00857978,-65.0973,2.75,-7.29452,-66.6575,2.75,7.72467,0.146042,2.75,-7.31564,1.52587,2.75,7.72118,
15.655,0.00816729,-65.0974,2.75,-7.29416,-66.6576,2.75,7.72501,0.146306,2.74999,-7.31483,1.52598,2.74999,7.72201,
15.6651,0.00777419,-65.0974,2.75,-7.29379,-66.6578,2.75001,7.72537,0.146542,2.74999,-7.31402,1.52609,2.74999,7.72283,
15.6752,0.00745725,-65.0974,2.75,-7.29346,-66.6579,2.75,7.72569,0.146786,2.74999,-7.31321,1.52621,2.75,7.72365,
15.6853,0.00729053,-65.0974,2.75,-7.29309,-66.658,2.75,7.72604,0.146998,2.75,-7.31242,1.52631,2.75,7.72445,
15.6954,0.00729869,-65.0974,2.75,-7.29275,-66.6581,2.74999,7.72637,0.14722,2.75,-7.31161,1.52641,2.75,7.72528,
15.7055,0.00749652,-65.0974,2.75,-7.29239,-66.6583,2.74999,7.72671,0.147451,2.75,-7.31082,1.5265,2.75,7.72608,
15.7156,0.00783409,-65.0974,2.75001,-7.29205,-66.6584,2.74999,7.72705,0.147684,2.74999,-7.31,1.52658,2.74999,7.72691,
15.7257,0.00827517,-65.0975,2.75,-7.29167,-66.6585,2.75,7.72742,0.147931,2.74999,-7.30919,1.52666,2.74999,7.72774,
15.7358,0.00873351,-65.0975,2.75,-7.29132,-66.6587,2.75,7.72776,0.148236,2.74999,-7.30837,1.52676,2.75,7.72857,
15.7459,0.00913467,-65.0976,2.75,-7.29096,-66.6588,2.75,7.72812,0.148529,2.75,-7.30758,1.52687,2.75,7.72939,
15.756,0.00939642,-65.0978,2.75,-7.29061,-66.6589,2.75,7.72848,0.148851,2.75,-7.30676,1.527,2.75001,7.73022,
15.7661,0.00949159,-65.098,2.75,-7.29025,-66.6591,2.75001,7.72884,0.14919,2.75,-7.30596,1.52713,2.75,7.73104,
15.7762,0.00939033,-65.0982,2.75,-7.28992,-66.6592,2.75,7.72917,0.149504,2.74999,-7.30514,1.52727,2.75,7.73187,
15.7863,0.00912684,-65.0983,2.75,-7.28957,-66.6594,2.75,7.72953,0.149795,2.74999,-7.30433,1.52742,2.74999,7.7327,
15.7964,0.00874712,-65.0985,2.75,-7.28923,-66.6595,2.74999,7.72986,0.150085,2.74999,-7.30351,1.52755,2.75,7.73353,
15.8065,0.00832839,-65.0987,2.75,-7.28889,-66.6597,2.74999,7.73021,0.150315,2.75,-7.30272,1.52768,2.75,7.73433,
15.8166,0.00793952,-65.0987,2.75001,-7.28854,-66.6598,2.74999,7.73055,0.15053,2.75,-7.3019,1.52781,2.75,7.73516,
15.8267,0.00766278,-65.0987,2.75,-7.28817,-66.66,2.75,7.7309,0.150735,2.75,-7.30111,1.52791,2.75,7.73596,
15.8368,0.00753987,-65.0987,2.75,-7.28781,-66.6601,2.75,7.73125,0.15093,2.74999,-7.30029,1.52801,2.74999,7.73678,
15.8469,0.00762105,-65.0986,2.75,-7.28744,-66.6602,2.75,7.7316,0.151135,2.74999,-7.29949,1.52811,2.74999,7.7376,
15.857,0.00787114,-65.0986,2.75,-7.28707,-66.6603,2.75,7.73194,0.151376,2.74999,-7.29867,1.52821,2.75,7.73843,
15.8671,0.00826684,-65.0986,2.75,-7.28671,-66.6605,2.75001,7.7323,0.151616,2.75,-7.29788,1.52829,2.75,7.73924,
15.8772,0.00872079,-65.0987,2.75,-7.28637,-66.6606,2.75,7.73264,0.151891,2.75,-7.29706,1.5284,2.75,7.74007,
15.8873,0.00916987,-65.0989,2.75,-7.28602,-66.6607,2.75,7.73299,0.152169,2.75,-7.29626,1.52849,2.75,7.74089,
15.8974,0.009528,-65.099,2.75,-7.28568,-66.6608,2.74999,7.73333,0.15246,2.74999,-7.29544,1.52859,2.75,7.74172,
15.9075,0.00975632,-65.0991,2.75,-7.28532,-66.661,2.74999,7.73369,0.152771,2.74999,-7.29462,1.5287,2.74999,7.74256,
15.9176,0.00979453,-65.0992,2.75,-7.28492,-66.6611,2.75,7.73408,0.153095,2.74999,-7.2938,1.52884,2.75,7.7434,
15.9277,0.00966151,-65.0991,2.75,-7.28452,-66.6613,2.75001,7.73446,0.153397,2.75,-7.293,1.52898,2.75,7.74421,
15.9378,0.00935823,-65.099,2.75,-7.28416,-66.6614,2.74999,7.73479,0.153717,2.75,-7.29219,1.52913,2.75,7.74504,
15.9479,0.0089666,-65.0989,2.75,-7.28378,-66.6615,2.74999,7.73515,0.154003,2.75,-7.2914,1.52926,2.75,7.74585,
15.958,0.00854407,-65.099,2.75001,-7.28342,-66.6617,2.74999,7.7355,0.154253,2.74999,-7.29058,1.52938,2.74999,7.74667,
15.9681,0.00817669,-65.0992,2.75,-7.28306,-66.6618,2.75,7.73587,0.154489,2.74999,-7.28977,1.52949,2.74999,7.7475,
15.9782,0.00793479,-65.0993,2.75,-7.28272,-66.6619,2.75,7.73621,0.15471,2.74999,-7.28895,1.52959,2.75,7.74832,
15.9883,0.00787297,-65.0993,2.75,-7.28235,-66.662,2.75,7.73657,0.154895,2.75,-7.28816,1.52969,2.75,7.74913,
15.9984,0.00799124,-65.0993,2.75,-7.28199,-66.6621,2.75,7.73692,0.1551,2.75,-7.28734,1.5298,2.75,7.74995,
16.0085,0.0082964,-65.0993,2.75,-7.28162,-66.6622,2.75001,7.73727,0.155296,2.75,-7.28654,1.52989,2.75,7.75076,
16.0186,0.00871181,-65.0993,2.75,-7.28128,-66.6623,2.75,7.73761,0.155508,2.74999,-7.28572,1.53,2.74999,7.75159,
16.0287,0.00918627,-65.0994,2.75,-7.28091,-66.6625,2.75,7.73797,0.155754,2.74999,-7.2849,1.5301,2.74999,7.75242,
16.0388,0.00962292,-65.0996,2.75,-7.28058,-66.6626,2.74999,7.73831,0.156027,2.74999,-7.28408,1.53022,2.75,7.75326,
16.0489,0.00996302,-65.0997,2.75,-7.28022,-66.6627,2.74999,7.73867,0.156293,2.75,-7.28328,1.53034,2.75,7.75408,
16.059,0.0101285,-65.0996,2.75001,-7.27981,-66.6629,2.74999,7.73905,0.156609,2.75,-7.28246,1.53046,2.75001,7.75491,
16.0691,0.0101145,-65.0995,2.75,-7.27939,-66.6631,2.75,7.73945,0.156897,2.75,-7.28166,1.53058,2.75,7.75573,
16.0792,0.00990719,-65.0994,2.75,-7.27899,-66.6632,2.75,7.73982,0.157169,2.74999,-7.28083,1.53072,2.75,7.75656,
16.0893,0.00957256,-65.0992,2.74999,-7.27853,-66.6634,2.75001,7.74024,0.157458,2.74999,-7.28002,1.53085,2.74999,7.75739,
16.0994,0.00916084,-65.0991,2.75,-7.27813,-66.6635,2.75,7.74062,0.157729,2.74999,-7.2792,1.531,2.75,7.75822,
16.1095,0.00875396,-65.0992,2.75,-7.27777,-66.6636,2.75,7.74097,0.157951,2.75,-7.2784,1.53114,2.75,7.75903,
16.1196,0.00842103,-65.0993,2.75,-7.27745,-66.6637,2.74999,7.7413,0.158192,2.75,-7.27759,1.53126,2.75,7.75986,
16.1297,0.00823205,-65.0995,2.75,-7.2771,-66.6638,2.74999,7.74166,0.158396,2.75,-7.27679,1.53136,2.75,7.76066,
16.1398,0.00820301,-65.0997,2.75001,-7.27677,-66.6639,2.74999,7.742,0.158576,2.74999,-7.27597,1.53147,2.74999,7.76149,
16.1499,0.00837462,-65.0998,2.75,-7.2764,-66.664,2.75,7.74237,0.158763,2.74999,-7.27515,1.53156,2.74999,7.76231,
16.16,0.00869264,-65.0998,2.75001,-7.27605,-66.6641,2.75,7.74272,0.158974,2.74999,-7.27433,1.53167,2.75,7.76315,
16.1701,0.00913075,-65.0999,2.75,-7.27567,-66.6642,2.75,7.74308,0.159171,2.75,-7.27353,1.53178,2.75,7.76396,
16.1802,0.009598,-65.1,2.75,-7.27531,-66.6643,2.75,7.74344,0.159402,2.75,-7.2727,1.53192,2.75001,7.76479,
16.1903,0.0100135,-65.1,2.75001,-7.27495,-66.6644,2.75,7.74379,0.15965,2.75,-7.2719,1.53205,2.75,7.7656,
16.2004,0.010305,-65.0998,2.75001,-7.27453,-66.6645,2.75,7.74418,0.159928,2.74999,-7.27107,1.53218,2.75,7.76644,
16.2105,0.0104376,-65.0997,2.75,-7.27411,-66.6647,2.75,7.74457,0.160197,2.74999,-7.27025,1.53233,2.74999,7.76727,
16.2206,0.0103713,-65.0996,2.75001,-7.27367,-66.6649,2.75,7.74498,0.160499,2.74999,-7.26943,1.53246,2.75,7.76811,
16.2307,0.0101478,-65.0994,2.74999,-7.2732,-66.665,2.75001,7.74542,0.160806,2.75,-7.26863,1.53259,2.75,7.76893,
16.2408,0.00978044,-65.0993,2.75,-7.27278,-66.6652,2.75,7.74581,0.161084,2.75,-7.26781,1.53274,2.75001,7.76976,
16.2509,0.00936376,-65.0993,2.75,-7.27239,-66.6653,2.75,7.74619,0.161331,2.75,-7.26701,1.53287,2.75,7.77057,
16.261,0.00896981,-65.0992,2.75,-7.27204,-66.6654,2.74999,7.74651,0.161592,2.74999,-7.26619,1.533,2.74999,7.7714,
16.2711,0.00869237,-65.0994,2.75,-7.27169,-66.6655,2.74999,7.74687,0.161801,2.74999,-7.26538,1.53313,2.74999,7.77222,
16.2812,0.00857441,-65.0995,2.75001,-7.27135,-66.6656,2.74999,7.74722,0.161981,2.74999,-7.26455,1.53326,2.75,7.77305,
16.2913,0.00863807,-65.0997,2.75,-7.27099,-66.6657,2.75,7.74759,0.162172,2.75,-7.26375,1.53337,2.75,7.77386,
16.3014,0.00886456,-65.0999,2.75001,-7.27065,-66.6657,2.75,7.74795,0.16236,2.75,-7.26293,1.53348,2.75,7.77469,
16.3115,0.00923188,-65.1,2.75,-7.27028,-66.6658,2.75,7.74832,0.162516,2.75,-7.26212,1.53358,2.75,7.7755,
16.3216,0.00965104,-65.1001,2.75001,-7.26993,-66.6659,2.74999,7.74866,0.162734,2.74999,-7.2613,1.53368,2.75,7.77634,
16.3317,0.0100811,-65.0999,2.75,-7.26951,-66.6661,2.75,7.74906,0.162979,2.74999,-7.26048,1.53378,2.74999,7.77717,
16.3418,0.0104233,-65.0997,2.75,-7.2691,-66.6662,2.75,7.74943,0.16322,2.74999,-7.25965,1.53391,2.75,7.77801,
16.3519,0.0106375,-65.0996,2.75,-7.26867,-66.6664,2.75,7.74983,0.163499,2.75,-7.25885,1.53404,2.75,7.77882,
16.362,0.0106801,-65.0994,2.75001,-7.26828,-66.6665,2.74999,7.75018,0.1638,2.75,-7.25803,1.53418,2.75001,7.77966,
16.3721,0.0105558,-65.0993,2.75,-7.26786,-66.6666,2.75,7.75057,0.164053,2.75,-7.25722,1.53431,2.75,7.78048,
16.3822,0.0102704,-65.0991,2.75001,-7.26748,-66.6668,2.75,7.75093,0.164317,2.74999,-7.25639,1.53445,2.75,7.78132,
16.3923,0.00989364,-65.0991,2.75,-7.26708,-66.6669,2.75,7.75131,0.164573,2.74999,-7.25557,1.53457,2.74999,7.78215,
16.4024,0.00949254,-65.0991,2.75,-7.26672,-66.667,2.75,7.75165,0.164801,2.74999,-7.25475,1.53471,2.75,7.78298,
16.4125,0.00916083,-65.099,2.75,-7.26632,-66.6672,2.75001,7.75203,0.165023,2.75,-7.25395,1.53484,2.75,7.78379,
16.4226,0.00896451,-65.0991,2.75,-7.26597,-66.6673,2.75,7.75238,0.165237,2.75,-7.25313,1.53496,2.75,7.78462,
16.4327,0.00893446,-65.0993,2.75,-7.26562,-66.6673,2.75,7.75275,0.165406,2.75,-7.25232,1.53508,2.75,7.78543,
16.4428,0.00907195,-65.0995,2.75,-7.26528,-66.6674,2.74999,7.75309,0.165577,2.74999,-7.2515,1.53521,2.74999,7.78626,
16.4529,0.00935416,-65.0996,2.74999,-7.2649,-66.6674,2.75001,7.75348,0.16574,2.74999,-7.25067,1.53533,2.74999,7.78709,
16.463,0.0097304,-65.0995,2.75,-7.26451,-66.6675,2.75,7.75386,0.165907,2.74999,-7.24984,1.53546,2.75,7.78792,
16.4731,0.0101485,-65.0994,2.75,-7.26412,-66.6677,2.75,7.75422,0.166094,2.75,-7.24904,1.53558,2.75,7.78873,
16.4832,0.0105217,-65.0992,2.75001,-7.2637,-66.6678,2.75,7.75461,0.166319,2.75,-7.24821,1.53571,2.75001,7.78957,
16.4933,0.0108128,-65.099,2.75,-7.26326,-66.6679,2.75,7.75501,0.166548,2.75,-7.2474,1.53583,2.75,7.79039,
16.5034,0.0109524,-65.0988,2.75001,-7.26287,-66.6681,2.75,7.75536,0.166816,2.74999,-7.24657,1.53598,2.75,7.79123,
16.5135,0.0109318,-65.0986,2.75,-7.26244,-66.6682,2.75,7.75576,0.167097,2.74999,-7.24575,1.53611,2.74999,7.79206,
16.5236,0.010747,-65.0985,2.75,-7.26198,-66.6684,2.74999,7.75619,0.167378,2.74999,-7.24492,1.53626,2.75,7.7929,
16.5337,0.0104253,-65.0985,2.75,-7.26157,-66.6685,2.75,7.75658,0.167634,2.75,-7.24412,1.53642,2.75,7.79372,
16.5438,0.0100333,-65.0984,2.75,-7.26123,-66.6686,2.74999,7.75691,0.167879,2.75,-7.24329,1.53656,2.75001,7.79455,
16.5539,0.00966668,-65.0983,2.75,-7.26086,-66.6687,2.74999,7.75726,0.168084,2.75,-7.24248,1.53669,2.75,7.79537,
16.564,0.00938243,-65.0983,2.75001,-7.26047,-66.6688,2.74999,7.75763,0.168269,2.74999,-7.24165,1.53682,2.75,7.7962,
16.5741,0.00926071,-65.0983,2.75001,-7.26008,-66.6689,2.75,7.75801,0.168423,2.74999,-7.24083,1.53695,2.74999,7.79703,
16.5842,0.00929656,-65.0982,2.75001,-7.25973,-66.669,2.75,7.75835,0.168598,2.74999,-7.24,1.53709,2.75,7.79786,
16.5943,0.00950891,-65.0982,2.75,-7.25933,-66.6691,2.75,7.75873,0.168761,2.75,-7.2392,1.53723,2.75,7.79866,
16.6044,0.00984144,-65.0981,2.75,-7.25895,-66.6692,2.75,7.75909,0.168935,2.75,-7.23837,1.53738,2.75001,7.79949,
16.6145,0.0102507,-65.098,2.74999,-7.25855,-66.6693,2.75001,7.75947,0.169124,2.75,-7.23756,1.5375,2.75,7.80031,
16.6246,0.0106585,-65.0979,2.75001,-7.25819,-66.6694,2.74999,7.75981,0.169344,2.74999,-7.23673,1.53764,2.75,7.80114,
16.6347,0.0110124,-65.0977,2.75,-7.25775,-66.6696,2.75001,7.76021,0.169543,2.74999,-7.23591,1.53778,2.74999,7.80198,
16.6448,0.0112325,-65.0976,2.75,-7.25732,-66.6697,2.75,7.76062,0.169768,2.74999,-7.23507,1.53792,2.75,7.80282,
16.6549,0.0113033,-65.0974,2.75,-7.25696,-66.6698,2.75,7.76095,0.169443,2.75,-7.23484,1.53815,2.75,7.803,
16.665,0.0111983,-65.0973,2.75,-7.25653,-66.67,2.74999,7.76135,0.168952,2.75,-7.23486,1.53839,2.75001,7.80291,
16.6751,0.0109498,-65.0972,2.75,-7.25616,-66.6701,2.74999,7.76169,0.168477,2.74999,-7.23488,1.53861,2.75,7.80283,
16.6852,0.0106008,-65.0971,2.74999,-7.25571,-66.6702,2.75,7.76212,0.168115,2.74999,-7.23475,1.53881,2.75,7.8029,
16.6953,0.0102209,-65.097,2.75001,-7.25537,-66.6703,2.75,7.76244,0.167735,2.75,-7.23463,1.53901,2.74999,7.80297,
16.7054,0.00986748,-65.0969,2.75,-7.25502,-66.6704,2.74999,7.76277,0.167317,2.75,-7.23449,1.53923,2.75001,7.80305,
16.7155,0.00963945,-65.0967,2.75001,-7.25463,-66.6705,2.74999,7.76314,0.166854,2.75,-7.23443,1.53944,2.74999,7.80306,
16.7256,0.00955487,-65.0966,2.75001,-7.25423,-66.6706,2.74999,7.76352,0.166421,2.75,-7.23433,1.53963,2.74999,7.80311,
16.7357,0.00965919,-65.0965,2.75001,-7.25384,-66.6707,2.74999,7.76387,0.165973,2.75,-7.23422,1.53984,2.75,7.80315,
16.7458,0.00991608,-65.0963,2.75001,-7.25344,-66.6708,2.75,7.76425,0.165547,2.75,-7.23412,1.54004,2.75,7.8032,
16.7559,0.010287,-65.0962,2.74999,-7.25302,-66.6709,2.75001,7.76464,0.165143,2.75,-7.23403,1.54024,2.75,7.80323,
16.766,0.0107096,-65.096,2.75001,-7.25262,-66.671,2.74999,7.76501,0.164749,2.74999,-7.23392,1.54046,2.75001,7.80328,
16.7761,0.011112,-65.0959,2.75,-7.2521,-66.6712,2.75001,7.7655,0.164357,2.75,-7.23386,1.54067,2.74999,7.80328,
16.7862,0.0114098,-65.0958,2.75001,-7.25166,-66.6714,2.74999,7.76592,0.164058,2.74999,-7.23373,1.54085,2.75,7.80338,
16.7963,0.01157,-65.0957,2.75001,-7.25115,-66.6716,2.75001,7.76639,0.16378,2.75,-7.23361,1.54099,2.74999,7.80345,
16.8064,0.0115471,-65.0955,2.75,-7.25067,-66.6717,2.75,7.76684,0.163505,2.75,-7.23345,1.54114,2.75,7.80357,
16.8165,0.0113854,-65.0953,2.75,-7.25018,-66.6719,2.75,7.76728,0.163204,2.75,-7.23333,1.54127,2.75,7.80366,
16.8266,0.0110957,-65.0952,2.75,-7.24968,-66.6721,2.75,7.76776,0.162919,2.75,-7.23317,1.54143,2.75001,7.80378,
16.8367,0.0107424,-65.0951,2.75001,-7.24921,-66.6723,2.75,7.76819,0.162595,2.75,-7.23305,1.54156,2.74999,7.80385,
16.8468,0.0103804,-65.0949,2.75001,-7.24875,-66.6724,2.75,7.76862,0.162236,2.75,-7.23294,1.54176,2.75001,7.80392,
16.8569,0.0100892,-65.0947,2.75,-7.24834,-66.6725,2.75,7.769,0.161842,2.74999,-7.23283,1.54195,2.75,7.80397,
16.867,0.00991685,-65.0944,2.75001,-7.24794,-66.6726,2.75,7.76936,0.161413,2.75,-7.23278,1.54215,2.75,7.80396,
16.8771,0.00992302,-65.0943,2.75,-7.24742,-66.6728,2.75,7.76985,0.16097,2.75,-7.23272,1.54235,2.74999,7.80397,
16.8872,0.010083,-65.0941,2.75,-7.24697,-66.6729,2.75,7.77027,0.16057,2.75,-7.23263,1.54253,2.75001,7.804,
16.8973,0.0103838,-65.0939,2.74999,-7.24654,-66.673,2.75001,7.77067,0.160158,2.75,-7.23259,1.5427,2.75,7.80398,
16.9074,0.0107715,-65.0938,2.75001,-7.2461,-66.6731,2.75,7.77108,0.159814,2.75,-7.23253,1.54286,2.75,7.804,
16.9175,0.0111881,-65.0936,2.75,-7.24564,-66.6733,2.75001,7.7715,0.159531,2.74999,-7.23246,1.54298,2.75,7.80404,
16.9276,0.0115524,-65.0935,2.75,-7.24522,-66.6734,2.75,7.77189,0.159266,2.75,-7.23241,1.54312,2.74999,7.80404,
16.9377,0.0118179,-65.0933,2.75,-7.24476,-66.6736,2.75,7.77233,0.159078,2.75,-7.23231,1.54321,2.74999,7.80411,
16.9478,0.0119195,-65.0931,2.75,-7.24436,-66.6737,2.74998,7.77269,0.158959,2.75,-7.23219,1.5433,2.75,7.80422,
16.9579,0.0118657,-65.0929,2.75,-7.24393,-66.6738,2.74999,7.77309,0.158803,2.75,-7.23209,1.54336,2.74999,7.8043,
16.968,0.0116452,-65.0928,2.75001,-7.24345,-66.6739,2.74999,7.77354,0.158648,2.74999,-7.23196,1.54343,2.75,7.80441,
16.9781,0.0113158,-65.0926,2.75002,-7.24302,-66.6741,2.75,7.77394,0.158468,2.75,-7.23186,1.54349,2.75,7.80449,
16.9882,0.0109351,-65.0924,2.75001,-7.24259,-66.6741,2.75,7.77433,0.158241,2.75,-7.23174,1.54358,2.75001,7.80458,
16.9983,0.0105862,-65.0923,2.75,-7.24208,-66.6743,2.75,7.77482,0.157913,2.75,-7.23168,1.54371,2.75,7.80459,
17.0084,0.0103293,-65.092,2.75,-7.24164,-66.6743,2.75,7.77522,0.157529,2.74999,-7.23162,1.54387,2.75001,7.8046,
17.0185,0.0102221,-65.0918,2.75,-7.24125,-66.6744,2.74999,7.77559,0.157137,2.75,-7.23159,1.54405,2.75,7.80458,
17.0286,0.0102634,-65.0917,2.75,-7.24079,-66.6744,2.75,7.77603,0.156771,2.75,-7.23151,1.54421,2.75,7.80462,
17.0387,0.0104744,-65.0916,2.75001,-7.24036,-66.6745,2.75,7.77644,0.156409,2.75,-7.23147,1.54436,2.74999,7.80461,
17.0488,0.0108077,-65.0914,2.75001,-7.23991,-66.6746,2.75,7.77686,0.156066,2.75,-7.23141,1.54452,2.75,7.80462,
17.0589,0.0112147,-65.0913,2.74999,-7.23944,-66.6748,2.75001,7.7773,0.155782,2.75,-7.23135,1.54462,2.75,7.80465,
17.069,0.0116228,-65.0912,2.75,-7.23893,-66.6749,2.75,7.77779,0.155545,2.74999,-7.23127,1.54473,2.75,7.80469,
17.0791,0.0119584,-65.0912,2.74999,-7.23836,-66.675,2.75,7.77835,0.155448,2.75,-7.23118,1.54478,2.75,7.80477,
17.0892,0.0121672,-65.091,2.75,-7.23788,-66.6752,2.75,7.77879,0.155349,2.75,-7.23109,1.54483,2.74999,7.80485,
17.0993,0.0122379,-65.0909,2.75001,-7.2374,-66.6753,2.74999,7.77924,0.155255,2.75,-7.23097,1.5449,2.75,7.80495,
17.1094,0.0121363,-65.0909,2.75,-7.23684,-66.6754,2.75,7.77978,0.155139,2.75,-7.23086,1.54497,2.74999,7.80504,
17.1195,0.0119044,-65.0907,2.75001,-7.23638,-66.6755,2.75,7.78022,0.154997,2.74999,-7.23073,1.54504,2.75,7.80515,
17.1296,0.0115777,-65.0906,2.75,-7.2359,-66.6757,2.75,7.78068,0.154836,2.74999,-7.23062,1.5451,2.75,7.80525,
17.1397,0.0112246,-65.0906,2.75001,-7.23536,-66.6758,2.75,7.7812,0.154559,2.75,-7.23054,1.5452,2.75,7.80529,
17.1498,0.0109084,-65.0905,2.75,-7.23488,-66.6759,2.74998,7.78165,0.154254,2.75,-7.23046,1.54531,2.75,7.80533,
17.1599,0.0106865,-65.0904,2.75,-7.23433,-66.676,2.75001,7.78219,0.153881,2.75,-7.23043,1.54546,2.75,7.80531,
17.17,0.0105929,-65.0904,2.75001,-7.23388,-66.6761,2.74999,7.78263,0.153538,2.74999,-7.23036,1.54559,2.75,7.80533,
17.1801,0.0106697,-65.0903,2.75,-7.2334,-66.6762,2.74999,7.78308,0.153195,2.75,-7.23034,1.54572,2.75,7.80531,
17.1902,0.0108851,-65.0902,2.74999,-7.23289,-66.6763,2.75,7.78357,0.152886,2.74999,-7.23029,1.54584,2.75,7.80533,
17.2003,0.0112271,-65.0903,2.75,-7.23232,-66.6764,2.75,7.78415,0.152599,2.74999,-7.23024,1.54594,2.75,7.80534,
17.2104,0.0116118,-65.0904,2.75,-7.23174,-66.6766,2.75,7.78472,0.152379,2.75,-7.2302,1.546,2.74999,7.80535,
17.2205,0.0119903,-65.0903,2.75,-7.23128,-66.6767,2.75,7.78517,0.152215,2.74999,-7.2301,1.54606,2.75,7.80543,
17.2306,0.0122975,-65.0902,2.75,-7.23081,-66.6768,2.75,7.78561,0.152157,2.74999,-7.23003,1.54606,2.75,7.8055,
17.2407,0.0124915,-65.0902,2.75,-7.23028,-66.6769,2.75,7.78612,0.15209,2.75,-7.22995,1.54609,2.74999,7.80556,
17.2508,0.0125311,-65.09,2.75001,-7.22976,-66.6771,2.75,7.78661,0.152039,2.75,-7.22983,1.54614,2.75,7.80567,
17.2609,0.0124313,-65.0899,2.74999,-7.22921,-66.6772,2.75001,7.78713,0.15196,2.75,-7.22975,1.54618,2.75,7.80574,
17.271,0.0121873,-65.0898,2.75001,-7.22869,-66.6773,2.75,7.78763,0.151888,2.75,-7.22963,1.54624,2.75001,7.80586,
17.2811,0.0118725,-65.0897,2.75002,-7.22816,-66.6775,2.75,7.78813,0.15176,2.75,-7.22953,1.54629,2.75,7.80594,
17.2912,0.011525,-65.0896,2.75001,-7.22764,-66.6775,2.75,7.78863,0.151496,2.75,-7.22947,1.54639,2.75,7.80596,
17.3013,0.011224,-65.0895,2.75001,-7.22715,-66.6776,2.75,7.7891,0.151197,2.75,-7.22941,1.5465,2.75,7.80599,
17.3114,0.0110205,-65.0895,2.75001,-7.22664,-66.6777,2.75,7.78959,0.150847,2.74999,-7.22933,1.54666,2.75,7.80601,
17.3215,0.0109651,-65.0895,2.75001,-7.22612,-66.6779,2.75,7.79011,0.150496,2.75,-7.2293,1.54679,2.74999,7.80601,
17.3316,0.0110603,-65.0895,2.74999,-7.22554,-66.6779,2.75,7.79068,0.150181,2.75,-7.22925,1.54693,2.75,7.80601,
17.3417,0.0113106,-65.0894,2.74999,-7.22513,-66.678,2.75001,7.79107,0.149931,2.75,-7.22918,1.54701,2.75,7.80605,
17.3518,0.0116512,-65.0894,2.75,-7.22463,-66.6781,2.75,7.79156,0.149724,2.74999,-7.2291,1.54709,2.75,7.8061,
17.3619,0.0120447,-65.0894,2.75001,-7.22417,-66.6782,2.74999,7.792,0.149567,2.75,-7.22904,1.54714,2.75,7.80615,
17.372,0.0124123,-65.0894,2.75,-7.22361,-66.6783,2.74998,7.79255,0.149497,2.75,-7.22896,1.54714,2.74999,7.80622,
17.3821,0.0127086,-65.0893,2.75,-7.22308,-66.6784,2.74999,7.79306,0.149428,2.74999,-7.22884,1.54717,2.75,7.80633,
17.3922,0.0128723,-65.0892,2.75,-7.22253,-66.6786,2.75,7.7936,0.149357,2.74999,-7.22875,1.5472,2.75,7.80641,
17.4023,0.0128899,-65.0893,2.75001,-7.22191,-66.6787,2.75,7.79421,0.149276,2.75,-7.22867,1.54723,2.74999,7.80648,
17.4124,0.0127447,-65.0895,2.75001,-7.22132,-66.6788,2.75,7.79481,0.1492,2.75,-7.22854,1.54728,2.75,7.8066,
17.4225,0.0124906,-65.0898,2.75,-7.2207,-66.6789,2.75,7.79544,0.149109,2.75,-7.22845,1.54732,2.75,7.80668,
17.4326,0.0121458,-65.09,2.74999,-7.22011,-66.679,2.75,7.79605,0.149038,2.75,-7.22832,1.54737,2.75001,7.80679,
17.4427,0.0118037,-65.09,2.75001,-7.21957,-66.6792,2.74999,7.79657,0.148841,2.75,-7.22827,1.54742,2.74999,7.80682,
17.4528,0.0115122,-65.0899,2.75001,-7.21904,-66.6793,2.74999,7.79708,0.148599,2.75,-7.22816,1.54753,2.75001,7.8069,
